id_discussion,title,link,score,answer_count,view_count,creation_date,tags
54979488,How to attach contract code as attachment so that the contract can run during verify?,https://stackoverflow.com/questions/54979488/how-to-attach-contract-code-as-attachment-so-that-the-contract-can-run-during-ve,0,1,50,2019/3/4 16:41,corda
51516242,Unable to understand the use of these functions,https://stackoverflow.com/questions/51516242/unable-to-understand-the-use-of-these-functions,1,1,50,2018/7/25 18:08,eos
76796735,Pay Eth to ChainLink,https://stackoverflow.com/questions/76796735/pay-eth-to-chainlink,2,1,50,2023/7/30 15:22,"ethereum, blockchain, smartcontracts, chainlink"
53952456,"Same smart contract file , different sizes?",https://stackoverflow.com/questions/53952456/same-smart-contract-file-different-sizes,0,1,50,2018/12/28 8:43,"ethereum, filesize, smartcontracts"
77098342,Swapping token with fee in solidity fails on safeTransfer,https://stackoverflow.com/questions/77098342/swapping-token-with-fee-in-solidity-fails-on-safetransfer,-1,1,50,2023/9/13 23:10,"ethereum, solidity, ganache, uniswap"
61607908,How can I use two chaincodes installed in the same Fabric channel?,https://stackoverflow.com/questions/61607908/how-can-i-use-two-chaincodes-installed-in-the-same-fabric-channel,0,1,50,2020/5/5 15:28,"hyperledger-fabric, hyperledger-chaincode, chaincode"
75118070,Java Near Protocol API,https://stackoverflow.com/questions/75118070/java-near-protocol-api,0,0,50,2023/1/14 20:52,"java, api, nearprotocol"
71273259,Async JS validation issues for html textarea,https://stackoverflow.com/questions/71273259/async-js-validation-issues-for-html-textarea,0,1,50,2022/2/26 9:06,"javascript, async-await, webassembly, async.js"
76555356,How to bundle js with .so file?,https://stackoverflow.com/questions/76555356/how-to-bundle-js-with-so-file,0,0,50,2023/6/26 17:27,"javascript, node.js, webassembly, ffi, rollupjs"
56208485,RegEx for creating paragraphs after every N chars,https://stackoverflow.com/questions/56208485/regex-for-creating-paragraphs-after-every-n-chars,-3,4,50,2019/5/19 21:54,"javascript, regex"
56306371,How to split a string by space?,https://stackoverflow.com/questions/56306371/how-to-split-a-string-by-space,-3,1,50,2019/5/25 23:48,"javascript, regex, string, split"
73522969,How to handle the error thrown by &quot;_fireError&quot; in web3.js?,https://stackoverflow.com/questions/73522969/how-to-handle-the-error-thrown-by-fireerror-in-web3-js,0,1,50,2022/8/29 7:30,"javascript, web3js, web3-react"
64219622,Hash collision probability of decimal value when translated from a large binary number,https://stackoverflow.com/questions/64219622/hash-collision-probability-of-decimal-value-when-translated-from-a-large-binary,0,0,50,2020/10/6 13:00,"math, statistics, probability, probability-theory, probability-distribution"
72879732,Truffle not calling the function in past time,https://stackoverflow.com/questions/72879732/truffle-not-calling-the-function-in-past-time,-1,1,50,2022/7/6 15:50,"mocha.js, blockchain, solidity, chai, truffle"
72446705,How to backup data of NEAR smart contract?,https://stackoverflow.com/questions/72446705/how-to-backup-data-of-near-smart-contract,2,1,50,2022/5/31 19:09,nearprotocol
72189862,Assigning method output to a variable in python,https://stackoverflow.com/questions/72189862/assigning-method-output-to-a-variable-in-python,0,0,50,2022/5/11 0:21,"python, tkinter, ib-api"
51751900,Trying to get multiple variable outputs in Python,https://stackoverflow.com/questions/51751900/trying-to-get-multiple-variable-outputs-in-python,1,1,50,2018/8/9 0:54,"python, variables, dataset, output"
74540630,How to input an array through html inputs to smart contract?,https://stackoverflow.com/questions/74540630/how-to-input-an-array-through-html-inputs-to-smart-contract,0,0,50,2022/11/23 8:53,"reactjs, blockchain, ethereum, web3js, decentralized-applications"
76456260,Property &#39;wallets&#39; does not exist on type &#39;IntrinsicAttributes &amp; WalletModalProviderProps&#39;. How can i fix it?,https://stackoverflow.com/questions/76456260/property-wallets-does-not-exist-on-type-intrinsicattributes-walletmodalprov,0,1,50,2023/6/12 19:34,"reactjs, solana, tsx, wallet"
74171492,Not able to call public pure functions of smart contract through reactjs,https://stackoverflow.com/questions/74171492/not-able-to-call-public-pure-functions-of-smart-contract-through-reactjs,-1,1,50,2022/10/23 21:25,"reactjs, solidity, smartcontracts, web3js"
54341791,Component render not all content,https://stackoverflow.com/questions/54341791/component-render-not-all-content,0,1,50,2019/1/24 15:56,"reactjs, web3js"
74364122,Connection Response from Phantom,https://stackoverflow.com/questions/74364122/connection-response-from-phantom,0,0,50,2022/11/9 0:32,"react-native, phantomjs, solana"
74448893,Elements of a nested collection in a smart contract won&#39;t persist,https://stackoverflow.com/questions/74448893/elements-of-a-nested-collection-in-a-smart-contract-wont-persist,1,1,50,2022/11/16 0:16,"rust, smartcontracts, nearprotocol"
77342265,OnceCell not initialized in WASM module in browser,https://stackoverflow.com/questions/77342265/oncecell-not-initialized-in-wasm-module-in-browser,1,0,50,2023/10/23 9:42,"rust, webassembly"
77234201,Metaplex createMetadataAccountV3 How to Populate Context,https://stackoverflow.com/questions/77234201/metaplex-createmetadataaccountv3-how-to-populate-context,0,2,50,2023/10/5 12:10,"solana, metaplex, phantom-wallet"
76485992,Deployment of library and contract separately,https://stackoverflow.com/questions/76485992/deployment-of-library-and-contract-separately,0,0,50,2023/6/16 7:00,solidity
76410405,Schedule execution of solidity smart contract,https://stackoverflow.com/questions/76410405/schedule-execution-of-solidity-smart-contract,0,1,50,2023/6/6 6:36,"solidity, smartcontracts"
75513088,Blazor Wasm - embed Html doc without it affecting the layout or the layout affecting the Html doc,https://stackoverflow.com/questions/75513088/blazor-wasm-embed-html-doc-without-it-affecting-the-layout-or-the-layout-affec,0,0,50,2023/2/21 2:45,"styles, blazor-webassembly"
76700850,Is there any way to find and reverse encryption being done inside of a unity WebGL game?,https://stackoverflow.com/questions/76700850/is-there-any-way-to-find-and-reverse-encryption-being-done-inside-of-a-unity-web,0,0,50,2023/7/17 7:59,unity-webgl
76071047,Can&#39;t create a WebAssembly module out of an MDL file using EMCC,https://stackoverflow.com/questions/76071047/cant-create-a-webassembly-module-out-of-an-mdl-file-using-emcc,0,0,50,2023/4/21 15:48,"webassembly, emcc"
76748118,Generate Solana keypair in Python,https://stackoverflow.com/questions/76748118/generate-solana-keypair-in-python,1,0,49,2023/7/23 20:00,"javascript, python, solana"
70964285,AvalancheJS get input/output id,https://stackoverflow.com/questions/70964285/avalanchejs-get-input-output-id,1,0,49,2022/2/3 7:39,"avalanche, avalanchejs"
59056849,Remove blank line after a match,https://stackoverflow.com/questions/59056849/remove-blank-line-after-a-match,0,2,49,2019/11/27 1:57,"bash, sed"
61409837,Can each Corda DLT member have their own CorDapp to manage shared states?,https://stackoverflow.com/questions/61409837/can-each-corda-dlt-member-have-their-own-cordapp-to-manage-shared-states,0,1,49,2020/4/24 21:44,"blockchain, corda"
76278253,I&#39;m getting the error Error: Expected identifier but got &#39;(&#39; on line 44 of my solidity smart contract in vs code,https://stackoverflow.com/questions/76278253/im-getting-the-error-error-expected-identifier-but-got-on-line-44-of-my-so,0,2,49,2023/5/18 14:24,"blockchain, solidity, smartcontracts"
71517741,How to get records from MongoDB only based on date in C#?,https://stackoverflow.com/questions/71517741/how-to-get-records-from-mongodb-only-based-on-date-in-c,0,1,49,2022/3/18 3:04,"c#, mongodb"
33227581,Enumerated data type into an int type?,https://stackoverflow.com/questions/33227581/enumerated-data-type-into-an-int-type,-1,1,49,2015/10/20 11:40,"c, initialization, translate"
64032121,Qt WebAssembly and inheritance of QVector,https://stackoverflow.com/questions/64032121/qt-webassembly-and-inheritance-of-qvector,0,0,49,2020/9/24 0:14,"c++, qt, webassembly"
76528170,Error when trying to compile my solidity smart contract using hardhat.config.js on hedera network using Arkhia JSON-RPC relay,https://stackoverflow.com/questions/76528170/error-when-trying-to-compile-my-solidity-smart-contract-using-hardhat-config-js,1,1,49,2023/6/22 10:00,"compiler-errors, private-key, hedera-hashgraph"
60142064,What is a crypto currency application,https://stackoverflow.com/questions/60142064/what-is-a-crypto-currency-application,-1,1,49,2020/2/10 6:47,"cryptojs, cryptoapi, cryptocurrency, generalization"
75533241,How to interact with blockchain without any third party app,https://stackoverflow.com/questions/75533241/how-to-interact-with-blockchain-without-any-third-party-app,0,1,49,2023/2/22 21:17,"ethereum, blockchain, smartcontracts, decentralized-applications"
74229865,I want to add a percentage selling fee to a token but only deduct from the stable coin usdc and not from the paired token,https://stackoverflow.com/questions/74229865/i-want-to-add-a-percentage-selling-fee-to-a-token-but-only-deduct-from-the-stabl,0,0,49,2022/10/28 9:50,"ethereum, solidity, smartcontracts"
76473289,"Allocation too large&lt; ~lib/rt/itcms.ts&lt;$Index out of range,~lib/rt.ts when execute AssemblyScript code",https://stackoverflow.com/questions/76473289/allocation-too-large-lib-rt-itcms-tsindex-out-of-range-lib-rt-ts-when-execu,1,0,49,2023/6/14 19:57,"go, webassembly, assemblyscript"
60731415,Problems deploying the Hyperledger Fabric blockchain network,https://stackoverflow.com/questions/60731415/problems-deploying-the-hyperledger-fabric-blockchain-network,1,0,49,2020/3/18 7:02,"hyperledger-fabric, blockchain, hyperledger"
58815510,JScrollPane - prevent visible component at top to move,https://stackoverflow.com/questions/58815510/jscrollpane-prevent-visible-component-at-top-to-move,2,1,49,2019/11/12 17:20,"java, swing, scroll, resize, responsive"
76603762,How to get all title values in an object?,https://stackoverflow.com/questions/76603762/how-to-get-all-title-values-in-an-object,-1,1,49,2023/7/3 18:09,"javascript, arrays, object, key, key-value"
76820197,Hedera removes the contract after deployment,https://stackoverflow.com/questions/76820197/hedera-removes-the-contract-after-deployment,2,2,49,2023/8/2 21:06,"javascript, deployment, blockchain, smartcontracts, hedera-hashgraph"
74907594,"Tensor must have a shape comprised of positive integers but got shape [,96]",https://stackoverflow.com/questions/74907594/tensor-must-have-a-shape-comprised-of-positive-integers-but-got-shape-96,0,0,49,2022/12/24 20:18,"node.js, tensorflow, tensor, tensorflow.js, tensorflowjs-converter"
76845876,How to transfer USDT on polygon chain from one EOA account to another EOA account,https://stackoverflow.com/questions/76845876/how-to-transfer-usdt-on-polygon-chain-from-one-eoa-account-to-another-eoa-accoun,-1,1,49,2023/8/6 20:21,"polygon, erc20"
72773604,"Once and for all: `programIdIndex` is 0 based, right?",https://stackoverflow.com/questions/72773604/once-and-for-all-programidindex-is-0-based-right,0,0,49,2022/6/27 22:17,solana
76678761,The requested contract could not be found,https://stackoverflow.com/questions/76678761/the-requested-contract-could-not-be-found,0,1,49,2023/7/13 19:18,solidity
75584355,ChainlinkClient: StateVariable &quot;volume&quot; is not updated,https://stackoverflow.com/questions/75584355/chainlinkclient-statevariable-volume-is-not-updated,1,1,49,2023/2/28 2:40,"solidity, chainlink"
74113703,Problems with deploying first smart contracts,https://stackoverflow.com/questions/74113703/problems-with-deploying-first-smart-contracts,0,1,49,2022/10/18 23:36,"solidity, everscale"
76067609,How to solve Uncaught NetworkError in solidity?,https://stackoverflow.com/questions/76067609/how-to-solve-uncaught-networkerror-in-solidity,0,0,49,2023/4/21 3:27,"solidity, remix"
74963206,Array of Structs returning unusual data in Solidity,https://stackoverflow.com/questions/74963206/array-of-structs-returning-unusual-data-in-solidity,0,1,49,2022/12/30 23:29,"struct, solidity, smartcontracts"
77145943,Prisma generated model types don&#39;t mention optional parameters AT ALL,https://stackoverflow.com/questions/77145943/prisma-generated-model-types-dont-mention-optional-parameters-at-all,0,2,49,2023/9/21 5:10,"typescript, prisma"
76226397,Unable to get Block by Height using Cosmpy module,https://stackoverflow.com/questions/76226397/unable-to-get-block-by-height-using-cosmpy-module,0,1,48,2023/5/11 18:00,"blockchain, cosmos-blockchain"
76295950,Access chaincode/smartcontract methods on hyperledger fabrix 2.4 as REST endpoints,https://stackoverflow.com/questions/76295950/access-chaincode-smartcontract-methods-on-hyperledger-fabrix-2-4-as-rest-endpoin,0,1,48,2023/5/20 23:20,"blockchain, hyperledger-fabric, hyperledger"
73052100,&quot;Doesn&#39;t have a comparable type&quot; error when returning a list from an on-chain view,https://stackoverflow.com/questions/73052100/doesnt-have-a-comparable-type-error-when-returning-a-list-from-an-on-chain-vi,0,1,48,2022/7/20 20:59,"blockchain, smartcontracts"
75812702,How do I ensure that a Blazor Webassembly progessive web application always uses the latest JavaScript files?,https://stackoverflow.com/questions/75812702/how-do-i-ensure-that-a-blazor-webassembly-progessive-web-application-always-uses,0,0,48,2023/3/22 21:13,"caching, progressive-web-apps, blazor-webassembly"
74387043,How to Import an existing smart contract into new collection on opensea? it seems the function is close,https://stackoverflow.com/questions/74387043/how-to-import-an-existing-smart-contract-into-new-collection-on-opensea-it-seem,0,0,48,2022/11/10 17:50,"collections, opensea"
51332209,What is proper cmd. line invocation of the EOS cmd. &quot;cleos set contract?&quot;,https://stackoverflow.com/questions/51332209/what-is-proper-cmd-line-invocation-of-the-eos-cmd-cleos-set-contract,0,1,48,2018/7/14 4:11,eos
71712711,Is part of the miner work to schedulle some smart contract executions?,https://stackoverflow.com/questions/71712711/is-part-of-the-miner-work-to-schedulle-some-smart-contract-executions,1,1,48,2022/4/2 5:01,ethereum
76246280,What happens if there is not enough crypto money to fulfill a smart contract?,https://stackoverflow.com/questions/76246280/what-happens-if-there-is-not-enough-crypto-money-to-fulfill-a-smart-contract,0,1,48,2023/5/14 15:12,"ethereum, smartcontracts, binance-smart-chain, binance-chain"
70451702,Make that only the address that funded the smart contract with LINK token can call functions that will spend it,https://stackoverflow.com/questions/70451702/make-that-only-the-address-that-funded-the-smart-contract-with-link-token-can-ca,0,0,48,2021/12/22 23:48,"ethereum, solidity, chainlink"
65361012,Not able to install cmd version of c4 from github,https://stackoverflow.com/questions/65361012/not-able-to-install-cmd-version-of-c4-from-github,-1,1,48,2020/12/19 1:02,"go, github, c4"
22403889,Chat window full height and doesn&#39;t follow the screen,https://stackoverflow.com/questions/22403889/chat-window-full-height-and-doesnt-follow-the-screen,0,3,48,2014/3/14 19:35,"javascript, css"
45127738,TermsAndCOnditions Scroll with WebView and buttons,https://stackoverflow.com/questions/45127738/termsandconditions-scroll-with-webview-and-buttons,0,1,48,2017/7/16 18:56,"javascript, webview, xamarin.forms"
65795128,How can i print 1 object using v-for fetching a local json file,https://stackoverflow.com/questions/65795128/how-can-i-print-1-object-using-v-for-fetching-a-local-json-file,0,1,48,2021/1/20 0:03,"json, vue.js, object, iteration, v-for"
76925033,How to log request and reponse body when using Kubernetes Istio,https://stackoverflow.com/questions/76925033/how-to-log-request-and-reponse-body-when-using-kubernetes-istio,0,0,48,2023/8/18 4:49,"kubernetes, logging, webassembly, istio, envoyproxy"
76442258,Brownie Github Actions workflow,https://stackoverflow.com/questions/76442258/brownie-github-actions-workflow,0,1,48,2023/6/10 0:44,"python, chainlink, brownie, evm"
76313091,Should I Pass Word2Vec and FastText Vectors Separately or Concatenate Them for Deep Learning Model in Smart Contract Vulnerability Detection?,https://stackoverflow.com/questions/76313091/should-i-pass-word2vec-and-fasttext-vectors-separately-or-concatenate-them-for-d,-1,1,48,2023/5/23 17:14,"python, deep-learning, word2vec, word-embedding, fasttext"
72786454,Scrape with python scrapy - I need return all values from the same tag,https://stackoverflow.com/questions/72786454/scrape-with-python-scrapy-i-need-return-all-values-from-the-same-tag,0,1,48,2022/6/28 20:29,"python, html, css, scrapy"
73159811,my list of dictionaries is not correctly filled,https://stackoverflow.com/questions/73159811/my-list-of-dictionaries-is-not-correctly-filled,0,1,48,2022/7/29 6:23,"python, python-3.x"
61345394,how to convert python dictionaries to database friendly format,https://stackoverflow.com/questions/61345394/how-to-convert-python-dictionaries-to-database-friendly-format,0,1,48,2020/4/21 21:59,"python, python-3.x, dictionary, python-requests"
66430382,Adding sentence breaks to the beginning and end of each element in a list,https://stackoverflow.com/questions/66430382/adding-sentence-breaks-to-the-beginning-and-end-of-each-element-in-a-list,0,1,48,2021/3/2 6:08,"python, python-3.x, list-comprehension, map-function"
76965909,Impossible To Scrape Some Websites Using Python?,https://stackoverflow.com/questions/76965909/impossible-to-scrape-some-websites-using-python,0,1,48,2023/8/24 10:29,"python, selenium-webdriver, web-scraping, beautifulsoup"
65064723,"Can someone help me with solving a second orden differential,with initial condition?(Simple oscillator)",https://stackoverflow.com/questions/65064723/can-someone-help-me-with-solving-a-second-orden-differential-with-initial-condit,0,1,48,2020/11/30 4:17,"python, sympy, physics"
74247532,Interacting with smart contract python web3 before draining,https://stackoverflow.com/questions/74247532/interacting-with-smart-contract-python-web3-before-draining,0,0,48,2022/10/30 1:51,"python, web3py"
76194944,"How to prevent the right click context menu to pop up using Qt, QML, and compiling to webassembly",https://stackoverflow.com/questions/76194944/how-to-prevent-the-right-click-context-menu-to-pop-up-using-qt-qml-and-compili,0,0,48,2023/5/8 0:00,"qt, webassembly"
75461838,How to scroll All Search Hashtag result in instagram With SELENIUM,https://stackoverflow.com/questions/75461838/how-to-scroll-all-search-hashtag-result-in-instagram-with-selenium,1,0,48,2023/2/15 23:13,"selenium-webdriver, search, scroll, instagram, hashtag"
76329745,What is the proper CLI command to transfer Solana delegated tokens?,https://stackoverflow.com/questions/76329745/what-is-the-proper-cli-command-to-transfer-solana-delegated-tokens,0,1,48,2023/5/25 15:15,"solana, solana-cli"
71768602,I am a newbie to coding and solidity,https://stackoverflow.com/questions/71768602/i-am-a-newbie-to-coding-and-solidity,0,1,48,2022/4/6 22:27,solidity
75030483,What is missing from this Smart Contract?,https://stackoverflow.com/questions/75030483/what-is-missing-from-this-smart-contract,-1,2,48,2023/1/6 19:42,"solidity, remix, contract"
49927715,PATH variable not working?,https://stackoverflow.com/questions/49927715/path-variable-not-working,0,0,48,2018/4/20 2:20,"terminal, path"
75658081,How to pass methods parameter in unity smartContract ABI?,https://stackoverflow.com/questions/75658081/how-to-pass-methods-parameter-in-unity-smartcontract-abi,0,0,48,2023/3/7 12:34,"unity-game-engine, blockchain, smartcontracts, abi"
51244981,Neo Smart Contract boa.blockchain module,https://stackoverflow.com/questions/51244981/neo-smart-contract-boa-blockchain-module,0,1,47,2018/7/9 19:54,python
43388512,Rotating through file and assign first column to different variables based on infos in following columns,https://stackoverflow.com/questions/43388512/rotating-through-file-and-assign-first-column-to-different-variables-based-on-in,0,2,47,2017/4/13 17:29,"bash, shell"
51378828,Bankera GitHub script to redeem commissions - How does it works?,https://stackoverflow.com/questions/51378828/bankera-github-script-to-redeem-commissions-how-does-it-works,1,0,47,2018/7/17 18:15,blockchain
72223138,"When compiling my solana code , I am getting &quot;TypeError: Named argument &quot;username&quot; does not match function declaration.&quot;",https://stackoverflow.com/questions/72223138/when-compiling-my-solana-code-i-am-getting-typeerror-named-argument-usernam,1,0,47,2022/5/13 7:47,"blockchain, ethereum, solidity, polygon"
73429316,solidity smart contract api,https://stackoverflow.com/questions/73429316/solidity-smart-contract-api,0,0,47,2022/8/21 2:50,"blockchain, smartcontracts"
74597469,How to query an ERC721 Token Smart Contract from latest block transactions using go ethereum?,https://stackoverflow.com/questions/74597469/how-to-query-an-erc721-token-smart-contract-from-latest-block-transactions-using,0,0,47,2022/11/28 15:46,"blockchain, smartcontracts, go-ethereum, erc721"
76852386,Time manipulation on ZkSync,https://stackoverflow.com/questions/76852386/time-manipulation-on-zksync,0,0,47,2023/8/7 21:50,"blockchain, solidity, rollup, ethers.js, hardhat"
75000394,UI Bug Transforming code from Blazor Server to Blazor WASM,https://stackoverflow.com/questions/75000394/ui-bug-transforming-code-from-blazor-server-to-blazor-wasm,0,0,47,2023/1/4 10:24,"c#, css, blazor, blazor-server-side, blazor-webassembly"
75633844,Shared Storage Between Browser and Windows Worker Service,https://stackoverflow.com/questions/75633844/shared-storage-between-browser-and-windows-worker-service,0,0,47,2023/3/4 13:31,"c#, windows-services, blazor-webassembly"
68681273,How to create single error handler for multiple catch that are just doing same thing at multiple place and add that error handler inside another file?,https://stackoverflow.com/questions/68681273/how-to-create-single-error-handler-for-multiple-catch-that-are-just-doing-same-t,0,0,47,2021/8/6 20:03,"c++, exception, try-catch"
62725774,How do I build a QBS Item that will facilitate and streamline the building and running of Qt&#39;s Web Assembly in QtCreator?,https://stackoverflow.com/questions/62725774/how-do-i-build-a-qbs-item-that-will-facilitate-and-streamline-the-building-and-r,1,0,47,2020/7/4 13:45,"c++, qt, qmake, webassembly, qbs"
45036120,Find number of combinations of strings,https://stackoverflow.com/questions/45036120/find-number-of-combinations-of-strings,0,0,47,2017/7/11 21:36,c++14
76464241,What is cheaper in gas (Ethereum): Repeated if/else statements or storing an attribute as part of a struct?,https://stackoverflow.com/questions/76464241/what-is-cheaper-in-gas-ethereum-repeated-if-else-statements-or-storing-an-att,1,2,47,2023/6/13 19:02,"ethereum, blockchain, solidity, ether"
74759453,How to manage and communicate with two smart contracts,https://stackoverflow.com/questions/74759453/how-to-manage-and-communicate-with-two-smart-contracts,0,1,47,2022/12/11 16:53,"flutter, solidity, smartcontracts, remix, decentralized-applications"
69109053,Security of smart contract data not returned by a view function,https://stackoverflow.com/questions/69109053/security-of-smart-contract-data-not-returned-by-a-view-function,1,1,47,2021/9/9 4:03,"github, nearprotocol"
76787354,vscode for a Go project with some wasm packages and some arm64 packages,https://stackoverflow.com/questions/76787354/vscode-for-a-go-project-with-some-wasm-packages-and-some-arm64-packages,0,0,47,2023/7/28 19:24,"go, vscode-extensions, webassembly"
74378000,Google apps script loop to toggle font size and color a cell value,https://stackoverflow.com/questions/74378000/google-apps-script-loop-to-toggle-font-size-and-color-a-cell-value,0,1,47,2022/11/10 0:07,google-apps-script
69064422,Stack Class seperating elements,https://stackoverflow.com/questions/69064422/stack-class-seperating-elements,0,1,47,2021/9/5 22:45,"java, stack, push"
70914734,how to filter array with includes an array,https://stackoverflow.com/questions/70914734/how-to-filter-array-with-includes-an-array,-1,1,47,2022/1/30 20:43,"javascript, arrays, object, filter, include"
75769083,How to pass string parameter uing HMTL through&lt;img src/&gt; in a razor page,https://stackoverflow.com/questions/75769083/how-to-pass-string-parameter-uing-hmtl-throughimg-src-in-a-razor-page,0,1,47,2023/3/17 22:58,"javascript, c#, html, razor, blazor-webassembly"
72233992,Responsive nav bar not sticking on some screens,https://stackoverflow.com/questions/72233992/responsive-nav-bar-not-sticking-on-some-screens,1,1,47,2022/5/14 2:26,"javascript, css, responsive-design"
50449958,execute a smart contract function,https://stackoverflow.com/questions/50449958/execute-a-smart-contract-function,0,1,47,2018/5/21 21:25,"javascript, node.js, ethereum"
72079670,How to run react script on site?,https://stackoverflow.com/questions/72079670/how-to-run-react-script-on-site,1,0,47,2022/5/2 3:09,"javascript, reactjs, eos"
68686739,Assigning a signature to a module,https://stackoverflow.com/questions/68686739/assigning-a-signature-to-a-module,1,1,47,2021/8/7 3:36,"module, ocaml"
74319870,Store XML Data in Near Protocol,https://stackoverflow.com/questions/74319870/store-xml-data-in-near-protocol,1,1,47,2022/11/5 0:05,nearprotocol
59357524,Account_locked_balance import not found,https://stackoverflow.com/questions/59357524/account-locked-balance-import-not-found,1,2,47,2019/12/16 21:22,nearprotocol
70226834,How can i fix the error coming from fs.outputJsonSync node.js,https://stackoverflow.com/questions/70226834/how-can-i-fix-the-error-coming-from-fs-outputjsonsync-node-js,0,1,47,2021/12/4 23:11,"node.js, object, filesystems"
76431972,python find all cycles of large undirected graph(374 nodes and 1376 edges)?,https://stackoverflow.com/questions/76431972/python-find-all-cycles-of-large-undirected-graph374-nodes-and-1376-edges,0,0,47,2023/6/8 20:43,"python, depth-first-search"
42404650,How to separate a large file based on a key and store the file in separate dictionaries using python?,https://stackoverflow.com/questions/42404650/how-to-separate-a-large-file-based-on-a-key-and-store-the-file-in-separate-dicti,-4,2,47,2017/2/23 8:03,"python, python-3.x, python-2.7, file"
76197380,Keplr mobile handle the click event to select the amount of coins available and the amount of staking on pie chart,https://stackoverflow.com/questions/76197380/keplr-mobile-handle-the-click-event-to-select-the-amount-of-coins-available-and,1,0,47,2023/5/8 11:39,"react-native, blockchain, cosmos"
30155793,find all occurrences content between two markers (Ruby),https://stackoverflow.com/questions/30155793/find-all-occurrences-content-between-two-markers-ruby,1,1,47,2015/5/11 3:31,ruby
76479892,How to Grab GL.currentContext from a Thread?,https://stackoverflow.com/questions/76479892/how-to-grab-gl-currentcontext-from-a-thread,0,0,47,2023/6/15 15:00,"rust, pthreads, webgl, webassembly, emscripten"
75375748,"Serialize a variable format field, one of two potential types",https://stackoverflow.com/questions/75375748/serialize-a-variable-format-field-one-of-two-potential-types,1,1,47,2023/2/7 23:43,"rust, webassembly, wasm-bindgen"
75758201,coin-v5.pact:516:12: Single-key account protocol violation,https://stackoverflow.com/questions/75758201/coin-v5-pact51612-single-key-account-protocol-violation,1,1,47,2023/3/16 23:17,"smartcontracts, pact, kadena"
28269791,Inner joins with have clause does not give output,https://stackoverflow.com/questions/28269791/inner-joins-with-have-clause-does-not-give-output,1,2,47,2015/2/2 9:02,"sql, sql-server, group-by, inner-join, having"
61091211,Testing types of Prolog terms: slight problems,https://stackoverflow.com/questions/61091211/testing-types-of-prolog-terms-slight-problems,0,1,47,2020/4/8 7:48,"types, prolog, swi-prolog"
64945707,Are there Enums in Neo-One Smart Contracts?,https://stackoverflow.com/questions/64945707/are-there-enums-in-neo-one-smart-contracts,2,1,47,2020/11/22 1:01,"typescript, enums, smartcontracts"
72867425,Error: ERROR processing ./governor-token.ts: TypeError: Cannot read properties of undefined (reading &#39;blockConfirmations&#39;),https://stackoverflow.com/questions/72867425/error-error-processing-governor-token-ts-typeerror-cannot-read-properties-o,0,1,47,2022/7/5 17:56,"typescript, ethereum, solidity"
58492086,"How to quickly show my text, just want to display it",https://stackoverflow.com/questions/58492086/how-to-quickly-show-my-text-just-want-to-display-it,0,2,47,2019/10/22 2:21,"variables, autohotkey"
68153287,Question regarding Lucet - A WebAssembly runtime,https://stackoverflow.com/questions/68153287/question-regarding-lucet-a-webassembly-runtime,0,1,47,2021/6/28 0:38,webassembly
62959185,How to stop extra request of CosmosDB?,https://stackoverflow.com/questions/62959185/how-to-stop-extra-request-of-cosmosdb,1,0,46,2020/7/18 1:39,"azure-cosmosdb, blazor, blazor-client-side, blazor-webassembly"
47791802,Tansaction cost issue in Either one smart contract or multiple contract?,https://stackoverflow.com/questions/47791802/tansaction-cost-issue-in-either-one-smart-contract-or-multiple-contract,0,1,46,2017/12/13 19:21,"blockchain, ethereum, smartcontracts, remix"
65275413,C# Deserializing JSON with Dynamic Keys,https://stackoverflow.com/questions/65275413/c-deserializing-json-with-dynamic-keys,1,0,46,2020/12/13 20:07,"c#, json, json.net"
77322822,HttpClient.PostAsJsonAsync not working in Blazor,https://stackoverflow.com/questions/77322822/httpclient-postasjsonasync-not-working-in-blazor,2,1,46,2023/10/19 18:05,"c#, rest, blazor"
52966233,How to run contract verification on a filtered transaction?,https://stackoverflow.com/questions/52966233/how-to-run-contract-verification-on-a-filtered-transaction,0,1,46,2018/10/24 18:04,corda
76547256,Smart Contract Upgrade Patterns: Differences Between Strategy Pattern and Diamond Pattern,https://stackoverflow.com/questions/76547256/smart-contract-upgrade-patterns-differences-between-strategy-pattern-and-diamon,1,0,46,2023/6/25 1:28,"ethereum, blockchain, smartcontracts"
77149637,Want to convert go gRPC client and server into WASM and run it successfully,https://stackoverflow.com/questions/77149637/want-to-convert-go-grpc-client-and-server-into-wasm-and-run-it-successfully,1,0,46,2023/9/21 19:01,"go, grpc, webassembly, wasmtime"
53712855,How to change error messages returned in composer-rest-server?,https://stackoverflow.com/questions/53712855/how-to-change-error-messages-returned-in-composer-rest-server,1,1,46,2018/12/11 4:05,"hyperledger-fabric, hyperledger, hyperledger-composer"
62245337,How to Propagate JS Code Changes to Chrome in a Blazor WebAssembly App in Visual Studio,https://stackoverflow.com/questions/62245337/how-to-propagate-js-code-changes-to-chrome-in-a-blazor-webassembly-app-in-visual,1,0,46,2020/6/7 20:29,"javascript, caching, google-chrome-devtools, blazor"
56953129,Chirp wasm DOMException,https://stackoverflow.com/questions/56953129/chirp-wasm-domexception,0,0,46,2019/7/9 20:56,"javascript, es6-promise, webassembly, chirp"
